Date,Team,Total_Wins,Total_Losses,Home_Wins,Home_Losses,Away_Wins,Away_Losses
2016-06-26,Phillies,32,45,16,22,16,23
2016-06-26,Pirates,37,39,22,18,15,21
2016-06-26,Rangers,49,27,28,12,21,15
2016-06-26,Rays,31,43,15,20,16,23
2016-06-26,Red Sox,41,34,23,18,18,16
2016-06-26,Reds,29,47,18,22,11,25
2016-06-26,Rockies,36,39,17,18,19,21
2016-06-26,Royals,39,35,26,10,13,25
2016-06-26,Tigers,38,38,21,16,17,22
2016-06-26,Twins,24,51,15,25,9,26
2016-06-26,White Sox,38,38,19,18,19,20
2016-06-26,Yankees,37,37,21,16,16,21
2016-06-27,Angels,32,45,16,24,16,21
2016-06-27,Astros,40,37,22,15,18,22
2016-06-27,Athletics,33,43,16,22,17,21
2016-06-27,Blue Jays,41,37,19,17,22,20
2016-06-27,Braves,26,50,11,30,15,20
2016-06-27,Brewers,34,41,21,18,13,23
2016-06-27,Cardinals,39,36,15,21,24,15
2016-06-27,Cubs,49,26,25,11,24,15
2016-06-27,Diamondbacks,35,43,13,26,22,17
2016-06-27,Dodgers,42,36,23,15,19,21
2016-06-27,Giants,49,29,24,15,25,14
2016-06-27,Indians,45,30,23,12,22,18
2016-06-27,Mariners,38,38,17,19,21,19
2016-06-27,Marlins,41,35,21,19,20,16
2016-06-27,Mets,40,35,19,16,21,19
2016-06-27,Nationals,45,32,21,12,24,20
2016-06-27,Orioles,45,30,31,13,14,17
2016-06-27,Padres,33,43,18,21,15,22
2016-06-27,Phillies,33,45,16,22,17,23
2016-06-27,Pirates,37,40,22,19,15,21
2016-06-27,Rangers,50,27,28,12,22,15
2016-06-27,Rays,32,43,16,20,16,23
2016-06-27,Red Sox,41,35,23,18,18,17
2016-06-27,Reds,29,48,18,23,11,25
2016-06-27,Rockies,37,39,18,18,19,21
2016-06-27,Royals,40,35,27,10,13,25
2016-06-27,Tigers,38,38,21,16,17,22
2016-06-27,Twins,24,51,15,25,9,26
2016-06-27,White Sox,38,38,19,18,19,20
2016-06-27,Yankees,37,38,21,17,16,21
2016-06-28,Angels,32,46,16,25,16,21
2016-06-28,Astros,41,37,22,15,19,22
2016-06-28,Athletics,34,43,16,22,18,21
2016-06-28,Blue Jays,42,37,19,17,23,20
2016-06-28,Braves,26,51,11,31,15,20
2016-06-28,Brewers,34,42,21,19,13,23
2016-06-28,Cardinals,40,36,15,21,25,15
2016-06-28,Cubs,50,26,25,11,25,15
2016-06-28,Diamondbacks,35,44,13,27,22,17
2016-06-28,Dodgers,43,36,23,15,20,21
2016-06-28,Giants,49,30,24,16,25,14
2016-06-28,Indians,46,30,23,12,23,18
2016-06-28,Mariners,39,38,18,19,21,19
2016-06-28,Marlins,41,36,21,19,20,17
2016-06-28,Mets,40,36,19,16,21,20
2016-06-28,Nationals,46,32,22,12,24,20
2016-06-28,Orioles,46,30,31,13,15,17
2016-06-28,Padres,33,44,18,22,15,22
2016-06-28,Phillies,34,45,16,22,18,23
2016-06-28,Pirates,37,41,22,19,15,22
2016-06-28,Rangers,51,27,28,12,23,15
2016-06-28,Rays,32,44,16,21,16,23
2016-06-28,Red Sox,42,35,23,18,19,17
2016-06-28,Reds,29,49,18,24,11,25
2016-06-28,Rockies,37,40,18,19,19,21
2016-06-28,Royals,40,36,27,11,13,25
2016-06-28,Tigers,39,38,22,16,17,22
2016-06-28,Twins,25,51,15,25,10,26
2016-06-28,White Sox,38,39,19,19,19,20
2016-06-28,Yankees,37,39,21,18,16,21
2016-06-29,Angels,32,47,16,26,16,21
2016-06-29,Astros,42,37,22,15,20,22
2016-06-29,Athletics,35,43,17,22,18,21
2016-06-29,Blue Jays,43,37,19,17,24,20
2016-06-29,Braves,26,52,11,32,15,20
2016-06-29,Brewers,35,42,22,19,13,23
2016-06-29,Cardinals,40,37,15,22,25,15
2016-06-29,Cubs,51,26,25,11,26,15
2016-06-29,Diamondbacks,35,45,13,28,22,17
2016-06-29,Dodgers,43,37,23,15,20,22
2016-06-29,Giants,49,31,24,16,25,15
2016-06-29,Indians,47,30,23,12,24,18
2016-06-29,Mariners,39,39,18,20,21,19
2016-06-29,Marlins,41,37,21,19,20,18
2016-06-29,Mets,40,37,19,16,21,21
2016-06-29,Nationals,47,32,23,12,24,20
2016-06-29,Orioles,47,30,31,13,16,17
2016-06-29,Padres,33,45,18,23,15,22
2016-06-29,Phillies,35,45,16,22,19,23
2016-06-29,Pirates,38,41,22,19,16,22
2016-06-29,Rangers,51,28,28,12,23,16
2016-06-29,Rays,33,44,17,21,16,23
2016-06-29,Red Sox,42,36,23,18,19,18
2016-06-29,Reds,29,50,18,25,11,25
2016-06-29,Rockies,37,41,18,20,19,21
2016-06-29,Royals,41,36,27,11,14,25
2016-06-29,Tigers,40,38,23,16,17,22
2016-06-29,Twins,25,52,15,25,10,27
2016-06-29,White Sox,39,39,20,19,19,20
2016-06-29,Yankees,38,39,22,18,16,21
2016-06-30,Angels,32,47,16,26,16,21
2016-06-30,Astros,42,37,22,15,20,22
2016-06-30,Athletics,35,44,17,23,18,21
2016-06-30,Blue Jays,43,38,19,18,24,20
2016-06-30,Braves,27,52,12,32,15,20
2016-06-30,Brewers,35,43,22,20,13,23
2016-06-30,Cardinals,40,38,15,23,25,15
2016-06-30,Cubs,51,27,25,11,26,16
2016-06-30,Diamondbacks,35,45,13,28,22,17
2016-06-30,Dodgers,44,37,23,15,21,22
2016-06-30,Giants,50,31,24,16,26,15
2016-06-30,Indians,48,30,23,12,25,18
2016-06-30,Mariners,40,39,19,20,21,19
2016-06-30,Marlins,41,38,21,19,20,19
2016-06-30,Mets,41,37,20,16,21,21
2016-06-30,Nationals,48,32,24,12,24,20
2016-06-30,Orioles,47,31,31,13,16,18
